RequestID,RequestInfo,Preparation,Preprocess,Transmissions,Postprocess,Delay,Duration,Bandwidth(Gbps)
172651023954076,33.4043,0.044531,99.5518,0.118651,0.000578,0.001519,0.116665,2015.54
172653053997213,34.9506,0.047799,102.696,0.107553,0.000725,0.001557,0.105521,1647.08
172655541219486,39.3542,0.046162,104.865,0.116913,0.000679,0.001166,0.115168,1686.66
172658380763295,36.8414,0.045474,117.795,0.248773,0.000623,0.001371,0.246977,3725.55
172661136421024,36.3257,0.046069,118.841,0.069981,0.000669,0.001428,0.06812,450.247
172663682363553,36.5688,0.044468,120.796,0.105806,0.000637,0.001027,0.104336,1959.75
172667725672610,36.8102,0.044438,129.435,0.132338,0.000669,0.001043,0.130898,2343.11
172670795903139,39.3947,0.045435,149.852,0.284591,0.000656,0.001202,0.282947,3830.06
172672804974756,38.9439,0.045229,150.118,0.098623,0.000668,0.001252,0.096921,527.42
172675036344485,39.3799,0.04534,154.351,0.125527,0.000629,0.001327,0.123702,1983.53
172677745864870,41.1338,0.049811,153.362,0.111475,0.000689,0.00143,0.109516,560.116
172680107258023,40.1139,0.054857,157.277,0.098231,0.000655,0.001321,0.096321,955.27
172681822728360,39.0739,0.044744,156.492,0.094145,0.000664,0.001418,0.092218,332.591
172685337555113,40.1502,0.046436,158.251,0.096617,0.000631,0.001229,0.094869,538.828
172687069802666,39.7012,0.044867,157.852,0.089452,0.000651,0.001114,0.08785,465.503
172689242452139,11.5852,0.043959,3.31425,0.649123,0.000621,0.001121,0.647552,3915.45
172693956849836,12.2912,0.044549,3.31593,0.086875,0.000763,0.001027,0.085341,1677.16
172694606966957,12.9227,0.042175,3.71846,0.203869,0.000671,0.000978,0.202432,3737.29
172695395496110,13.3202,0.043362,4.52567,0.147529,0.00066,0.001045,0.146011,2940.82
172704014790831,14.1967,0.045323,5.05251,0.129006,0.000724,0.001302,0.127247,2651.37
172708888572080,14.1121,0.046245,5.0675,0.088019,0.000637,0.000982,0.086494,1773
172709677101233,14.6898,0.043291,4.55649,0.399033,0.000642,0.001016,0.397559,3831.68
172711782641842,14.9531,0.043866,5.98635,0.166375,0.000613,0.000933,0.165017,3035.79
172712587948211,15.351,0.043409,6.04767,0.074003,0.000613,0.000954,0.07261,844.811
172713728798900,15.3904,0.04411,5.6077,0.073955,0.000615,0.000991,0.072534,986.645
172715356188853,15.3674,0.043154,5.61433,0.071901,0.000662,0.001068,0.070373,581.11
172716354433206,15.4561,0.043328,6.39241,0.090285,0.000667,0.000954,0.088885,2300.41
172718640328887,15.8255,0.04497,6.72674,0.084081,0.000684,0.000937,0.082714,1606.83
172719277863096,16.2623,0.043264,6.63605,0.071076,0.000609,0.000963,0.069665,1027.28
172720016060601,16.0758,0.044058,7.39827,0.093561,0.000628,0.001021,0.091977,2445.39
172720737480890,17.3999,0.043975,8.97834,0.146089,0.000587,0.000926,0.144579,2757.81
172721723142331,17.6685,0.043945,9.14093,0.084077,0.000713,0.001039,0.082448,1364.01
172722616529084,17.5376,0.046715,8.88794,0.072215,0.000683,0.001014,0.070585,579.365
172723405058237,17.5822,0.044987,8.98786,0.075048,0.000653,0.001014,0.073533,417.103
172724281667774,19.0564,0.053106,9.66271,0.08346,0.000792,0.00114,0.081683,1501.95
172725066002623,18.0599,0.045325,9.79425,0.086423,0.000706,0.001079,0.084891,361.297
172725871308992,27.9741,0.042425,11.9931,0.154989,0.000726,0.000927,0.153342,2800.22
172732884185281,19.4335,0.047982,13.0081,0.103563,0.000722,0.001042,0.101907,1605.17
172740161302722,21.0172,0.046757,15.4541,0.176084,0.000659,0.001007,0.174332,2756.29
172741025329347,20.2387,0.045824,15.7556,0.087421,0.00069,0.001226,0.085425,1196.79
172741847412932,21.6399,0.045199,17.893,0.154039,0.000784,0.001073,0.152316,2953.33
172745861361861,22.4804,0.048259,21.2403,0.923351,0.000639,0.0016,0.92116,4284.07
172760663060678,23.9795,0.051212,23.6403,0.120416,0.000697,0.001463,0.118329,1641.6
172763448078535,24.0995,0.04624,30.5754,0.275113,0.000683,0.001319,0.273354,3702.66
172766598000840,24.6173,0.045968,31.4614,0.440781,0.000656,0.001233,0.439032,4005.32
172768049230025,24.5493,0.044688,33.0141,0.157047,0.00071,0.001435,0.155103,2636.6
172771006214346,25.3774,0.046301,33.8408,0.155734,0.000655,0.001326,0.153875,2391.88
172772189008075,24.9484,0.047,34.1335,0.094935,0.000721,0.001227,0.093149,439.022
172773401161932,25.6451,0.045342,34.9663,0.090311,0.00063,0.001373,0.08847,1040.04
172774537818317,26.3464,0.04694,35.5941,0.08896,0.000755,0.001165,0.087316,1053.79
172775758360782,25.1,0.045784,36.4133,0.077818,0.000603,0.001095,0.076317,669.812
172776890822863,25.4916,0.04516,35.6936,0.08214,0.000605,0.001015,0.080477,508.151
172778253971664,25.2135,0.04555,36.2092,0.084848,0.000675,0.001139,0.083174,491.674
172779499679953,26.074,0.047819,37.1037,0.095258,0.000682,0.001355,0.09346,1312.68
172781982707922,26.0365,0.046905,37.7861,0.090604,0.000771,0.001495,0.088578,923.355
172782947397843,25.6443,0.044528,38.5708,0.072073,0.000678,0.00115,0.070413,871.17
172784524456148,26.4199,0.045802,38.809,0.089173,0.000715,0.001135,0.087492,1168.52
172785535283413,26.6537,0.045222,39.9098,0.08433,0.000651,0.001167,0.082619,494.977
172788664234198,26.1107,0.046183,39.7408,0.088008,0.000717,0.00136,0.086225,711.414
172790698471639,27.0517,0.045769,40.4694,0.089278,0.00083,0.001323,0.087519,1401.79
172792019677400,27.7823,0.04543,45.4629,0.349033,0.000698,0.001566,0.346984,3977.67
172793449935065,27.6159,0.046008,46.4025,0.196072,0.000628,0.001224,0.194444,3154.72
172794628534490,29.379,0.047131,47.1392,0.101343,0.000756,0.001373,0.099458,925.14
172795886825691,29.5147,0.047278,51.5631,0.170844,0.000702,0.001172,0.169122,2720.3
172797652627676,28.4882,0.047677,52.8373,0.11443,0.000733,0.001383,0.112561,1544.06
172799238074589,33.0059,0.047503,73.1123,0.633682,0.000766,0.001183,0.63206,4173.17
172801465250014,32.3768,0.047976,75.3692,0.488749,0.000607,0.00124,0.487145,4029.47
172803340103903,32.697,0.046482,76.9474,0.107934,0.000704,0.001206,0.106277,1442.97
172805412090080,32.7444,0.04578,79.6765,0.118066,0.00065,0.001059,0.116522,1403.84
172807186280673,33.0327,0.047166,80.7096,0.101216,0.000651,0.001175,0.099578,924.025
172808893362402,32.9297,0.046691,81.0945,0.078977,0.000652,0.001096,0.077399,792.539
172810533335267,33.5624,0.044985,85.1226,0.142003,0.000644,0.001439,0.140077,2481.51
172813142192356,33.9648,0.047247,86.2174,0.267624,0.000758,0.001299,0.265781,3615.83
172815038017765,34.5034,0.04638,88.9236,0.145749,0.000619,0.001369,0.143805,2061.71
172817437159654,34.3273,0.046409,90.9762,0.100565,0.000684,0.001273,0.098794,1138.33
172819244904679,34.9465,0.049252,91.1856,0.111474,0.000851,0.001534,0.109383,373.865
172821363028200,35.2107,0.048592,92.2089,0.106317,0.000918,0.001323,0.104439,978.908
172822847811817,35.7058,0.046606,94.9743,0.093973,0.000653,0.001072,0.092383,1659.98
172824752025834,360.145,0.065724,103.393,0.137594,0.001112,0.001996,0.134717,986.564
172828182966507,39.0475,0.058369,106.277,0.145269,0.000708,0.001374,0.143001,1787.33
172830770852076,36.4214,0.046614,109.226,0.108876,0.000696,0.000932,0.107373,1428.24
172832536654061,36.025,0.044693,109.335,0.092993,0.000589,0.001015,0.091513,1005.46
172834151461102,35.5877,0.044674,110.338,0.090573,0.000625,0.001152,0.088953,919.462
172835640439023,11.9906,0.044202,4.21887,0.67776,0.000584,0.001286,0.676099,3886.22
172836827427056,15.5386,0.043282,13.043,0.643646,0.000663,0.000947,0.64217,4139.31
172838442234097,16.0761,0.043885,11.3016,0.085323,0.000775,0.00113,0.083726,732.648
172839113322738,17.2277,0.043156,8.61623,0.076862,0.000662,0.001075,0.075275,1493.99
172839968960755,17.4682,0.04272,10.4635,0.177598,0.000633,0.001038,0.176115,3366.95
