RequestID,RequestInfo,Preparation,Preprocess,Transmissions,Postprocess,Delay,Duration,Bandwidth(Gbps)
172868074991877,1.08712,0.924288,0.021705,36.4389,0.062279,0.000697,36.4375,1.68348
172871354937606,1.08817,0.915761,0.025719,38.2716,0.059908,0.000717,38.2703,7.74713
172874144149767,1.18057,0.924637,0.022993,40.7192,0.058157,0.000734,40.7181,6.02599
172876279050504,1.09001,0.937053,0.024455,42.5377,0.057799,0.000746,42.5365,6.97013
172878204236041,1.10457,0.946419,0.022751,43.2379,0.056434,0.000876,43.2365,2.12812
172880800510218,1.09301,0.953396,0.022234,44.1031,0.058257,0.000797,44.1018,2.31819
172881882640651,1.09188,0.96212,0.021532,44.6435,0.058001,0.00098,44.642,1.83211
172882864107788,1.10076,0.989104,0.02481,47.3654,0.059098,0.000959,47.364,4.74874
172887784026381,1.12851,1.01777,0.02431,49.3404,0.059075,0.00095,49.339,3.72981
172891655368974,1.17348,1.04553,0.023773,51.1329,0.06055,0.000849,51.1316,2.79926
172892699750671,1.1581,1.02845,0.024735,52.956,0.060179,0.001038,52.9545,3.66822
172903957262608,1.18132,1.07003,0.024929,53.3411,0.059657,0.000975,53.3395,2.10838
172910139666705,1.19094,1.04566,0.024257,54.3079,0.057886,0.001046,54.3063,2.44736
172916485648658,1.24276,1.08053,0.024774,57.6427,0.061701,0.000979,57.6411,3.7247
172927147569427,1.21945,1.08277,0.024983,59.9066,0.067152,0.000916,59.9048,3.24262
172932809879828,1.23242,1.07397,0.022912,60.5105,0.060123,0.000991,60.509,1.18272
172935292907797,1.27089,1.09389,0.025122,62.2223,0.060042,0.000949,62.2208,2.7933
172937406837014,1.22035,1.09874,0.023534,63.0904,0.059298,0.000941,63.0887,1.45846
172943694098711,1.28645,1.14206,0.025492,66.0769,0.062993,0.000726,66.0757,3.71342
172945178882328,1.37444,1.18473,0.032993,74.7721,0.091745,0.000767,74.7709,10.8019
172946915324185,1.363,1.1708,0.02002,75.1666,0.056887,0.000607,75.1656,0.680073
172948274278682,1.34851,1.17531,0.019188,75.8832,0.057817,0.000732,75.882,0.404191
172949687759131,1.36755,1.19755,0.026491,80.245,0.061542,0.000695,80.2438,4.33183
172951155765532,1.42225,1.2096,0.020057,80.6675,0.056716,0.000678,80.6663,0.506958
172952514720029,1.41404,1.23201,0.025984,85.2529,0.062671,0.000705,85.2517,4.07737
172954012086558,1.40437,1.23797,0.019871,85.9904,0.058908,0.000736,85.989,0.475578
172955387818271,1.41275,1.23773,0.020806,86.3457,0.05741,0.000839,86.3445,0.828835
172956981653792,1.43193,1.24408,0.021955,87.7732,0.057191,0.000747,87.7719,1.51423
172958328025377,1.43907,1.25663,0.024052,89.8592,0.058558,0.00071,89.858,2.04795
172959867334946,1.45266,1.28408,0.019935,91.2254,0.057151,0.000789,91.2242,0.89657
172961670885667,1.51787,1.31684,0.026818,94.9719,0.063957,0.00072,94.9706,2.90656
172963147280676,1.50052,1.30295,0.021731,95.3614,0.059296,0.000703,95.3602,0.321632
172965189906725,1.53275,1.31624,0.02651,100.393,0.064433,0.000644,100.391,3.56432
172974794862886,1.62887,1.42609,0.034946,110.217,0.088621,0.000819,110.216,5.65836
172987281305895,1.73195,1.46758,0.031419,117.418,0.086179,0.000687,117.417,4.00527
172991198785832,1.69757,1.47907,0.033449,132.071,0.087289,0.000741,132.07,4.87688
173007338467625,1.72026,1.49603,0.022079,132.444,0.061138,0.000727,132.443,0.540348
173010303840554,1.82517,1.536,0.030728,139.015,0.085177,0.000787,139.014,3.60365
173012547793195,1.74837,1.54375,0.025569,145.624,0.059668,0.000693,145.623,1.82536
173015253119276,1.76609,1.56557,0.026578,150.423,0.060217,0.000738,150.422,1.76712
173017107001645,1.78463,1.587,0.025039,154.783,0.059643,0.000693,154.782,1.58524
173020076568878,1.81906,1.5965,0.025514,158.948,0.057997,0.001068,158.946,1.35075
173030944010543,1.83143,1.68315,0.029667,166.731,0.068451,0.000946,166.729,2.45274
173035046039856,1.85436,1.6919,0.026098,168.383,0.060322,0.000934,168.382,0.910753
173039311647025,1.87664,1.66016,0.02668,173.052,0.062273,0.001024,173.05,1.06342
173042092470578,1.85865,1.69861,0.026091,172.922,0.06084,0.001,172.921,1.47808
173045737320755,1.8608,1.67779,0.024928,173.855,0.060812,0.000952,173.853,0.705673
173048371343668,1.86817,1.69896,0.023669,177.008,0.058714,0.001027,177.006,0.635344
173052251074869,1.8814,1.70335,0.024969,178.894,0.059857,0.000982,178.893,0.857242
173055568769334,1.91152,1.79082,0.025842,182.067,0.058877,0.001006,182.065,1.12307
173059742101815,1.96193,1.86461,0.02606,186.323,0.060373,0.000923,186.321,0.987677
173086631784760,2.30679,2.14574,0.031593,195.738,0.071238,0.001266,195.736,1.1491
173088934457657,2.06651,1.8919,0.029254,200.645,0.063182,0.001135,200.643,1.32481
173091627200826,2.02308,1.86166,0.026979,202.796,0.062503,0.000981,202.795,1.20993
173111915049275,2.01113,1.89403,0.024365,202.173,0.061689,0.001084,202.171,0.303414
173114075115836,2.00484,1.87571,0.02632,205.898,0.060856,0.001004,205.896,0.69516
173119250886973,2.03028,1.85778,0.023034,208.963,0.061154,0.001044,208.962,0.489257
