conv_id	turn	fresh	reused	reuse_pct	kv_mb	kv_xfer_ms	wait_ms	ttft_agg_ms	ttft_disagg_ms	delta_ttft_ms
aa-rwlt-coding-agent-011	28	526	37099	98.602	1433.25	56.795	68.975	72.361	158.473	86.112
aa-rwlt-coding-agent-011	29	896	37625	97.674	1467.375	59.886	72.22	76.864	166.475	89.611
aa-rwlt-coding-agent-011	30	195	38521	99.496	1474.688	60.298	72.205	68.896	154.954	86.058
aa-rwlt-coding-agent-011	31	357	38716	99.086	1489.312	61.452	74.001	78.573	158.896	80.323
aa-rwlt-coding-agent-011	32	950	39073	97.626	1524.656	64.644	77.205	80.104	173.774	93.67
aa-rwlt-coding-agent-011	33	668	40023	98.358	1550.25	66.783	79.227	93.596	180.854	87.258
aa-rwlt-coding-agent-011	34	673	40691	98.373	1575.844	78.496	91.186	78.947	189.612	110.665
aa-rwlt-coding-agent-011	35	1074	41364	97.469	1617.281	82.784	95.811	95.882	206.78	110.898
aa-rwlt-coding-agent-011	36	396	42438	99.076	1631.906	84.198	97.041	71.034	187.924	116.89
aa-rwlt-coding-agent-011	37	240	42834	99.443	1641.656	85.242	98.374	76.596	190.029	113.433
aa-rwlt-coding-agent-011	38	205	43074	99.526	1648.969	85.37	98.669	72.113	188.526	116.413
aa-rwlt-coding-agent-011	39	464	43279	98.939	1666.031	87.249	100.6	78.72	194.105	115.385
aa-rwlt-coding-agent-011	40	552	43743	98.754	1687.969	88.336	102.108	82.144	205.451	123.307
aa-rwlt-coding-agent-011	41	331	44295	99.258	1700.156	90.962	104.572	75.022	197.767	122.745
aa-rwlt-coding-agent-011	42	441	44626	99.021	1717.219	92.526	106.316	88.463	209.191	120.728
aa-rwlt-coding-agent-011	43	666	45067	98.544	1742.812	94.877	109.093	86.947	215.535	128.588
aa-rwlt-coding-agent-011	44	173	45733	99.623	1748.906	95.85	109.635	76.234	205.245	129.011
aa-rwlt-coding-agent-011	45	762	45906	98.367	1778.156	98.916	113.041	89.526	227.207	137.681
aa-rwlt-coding-agent-011	46	693	46668	98.537	1804.969	102.224	118.715	92.708	229.67	136.962
aa-rwlt-coding-agent-011	47	294	47361	99.383	1815.938	103.771	118.094	78.027	216.003	137.976
aa-rwlt-coding-agent-011	48	243	47655	99.493	1824.469	103.194	117.791	79.957	218.186	138.229
aa-rwlt-coding-agent-011	49	274	47898	99.431	1835.438	104.799	119.46	79.949	218.8	138.851
aa-rwlt-coding-agent-011	50	389	48172	99.199	1850.062	107.404	122.096	96.592	223.953	127.361
aa-rwlt-coding-agent-011	51	268	48561	99.451	1859.812	108.188	122.709	86.976	223.239	136.263
